,context,e1,r,e2,label,score
659,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_kurt_birkins,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
660,"[['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'coachesinleague', 'sportsleague']]",athlete_kwame_brown,athleteplaysinleague,sportsleague_mlb,-,0.3403005301952362
661,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_kyle_gunderson,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
662,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_kyle_mcclellan,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
663,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_kyle_snyder,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
664,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_kyler_newby,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
665,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",athlete_ladell_betts,athleteplaysinleague,sportsleague_mlb,-,3.043436436200864e-08
666,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_lance_broadway,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
667,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_larry_bigbie,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
668,"[['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athletehomestadium', 'stadiumoreventvenue', 'teamhomestadium_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",athlete_larry_broadway,athleteplaysinleague,sportsleague_mlb,-,0.0296718068420887
669,"[['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'agentcompeteswithagent', 'agent', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent']]",athlete_larry_foote,athleteplaysinleague,sportsleague_mlb,-,1.9170479959029763e-07
670,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",athlete_larry_johnson,athleteplaysinleague,sportsleague_mlb,-,3.043436436200864e-08
671,"[['person', 'organizationhiredperson_inv', 'organization', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['person', 'organizationhiredperson_inv', 'organization', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['coach', 'coachesteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['coach', 'coachesteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['coach', 'coachwontrophy', 'awardtrophytournament', 'teamwontrophy_inv', 'sportsteam', 'agentcontrols_inv', 'agent']]",athlete_larry_robinson,athleteplaysinleague,sportsleague_mlb,-,3.196591880083588e-10
672,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'agentcompeteswithagent', 'agent', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentbelongstoorganization', 'organization'], ['athlete', 'athletehomestadium', 'stadiumoreventvenue', 'teamhomestadium_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentcontrols_inv', 'agent'], ['athlete', 'athletehomestadium', 'stadiumoreventvenue', 'athletehomestadium_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'coachesinleague', 'sportsleague']]",athlete_lawrence_taylor,athleteplaysinleague,sportsleague_mlb,-,0.011710374616086483
673,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_laynce_nix,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
674,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_lee_gardner,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
675,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_leo_rosales,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
676,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_les_walrond,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
677,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_levale_speigner,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
678,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",athlete_liam_reddox,athleteplaysinleague,sportsleague_mlb,-,4.463965979084605e-06
679,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",athlete_lidge,athleteplaysinleague,sportsleague_mlb,-,3.043436436200864e-08
680,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['person', 'organizationhiredperson_inv', 'organization', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['person', 'organizationhiredperson_inv', 'organization', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['person', 'worksfor', 'organization', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['person', 'worksfor', 'organization', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent']]",athlete_lidstrom,athleteplaysinleague,sportsleague_mlb,-,5.1336390000100707e-11
681,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'agentcompeteswithagent', 'agent', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'agentcompeteswithagent_inv', 'agent', 'agentcontrols_inv', 'agent']]",athlete_limas_sweed,athleteplaysinleague,sportsleague_mlb,-,2.5449955955991754e-06
682,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athletehomestadium', 'stadiumoreventvenue', 'teamhomestadium_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamalsoknownas', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'athleteplaysforteam_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamalsoknownas', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamhomestadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamhomestadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_lou_gehrig,athleteplaysinleague,sportsleague_mlb,-,0.9901806116104126
683,"[['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athleteinjuredhisbodypart', 'bodypart', 'athleteinjuredhisbodypart_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'coachesinleague', 'sportsleague']]",athlete_lt__joseph_r__hunt,athleteplaysinleague,sportsleague_mlb,-,0.017058465629816055
684,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luis_figo,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
685,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luis_hernandez,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
686,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luis_martinez,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
687,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luis_perdomo,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
688,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luis_perez,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
689,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luis_valdez,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
690,"[['person', 'personbelongstoorganization', 'organization', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['person', 'personbelongstoorganization', 'organization', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplaysforteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athletehomestadium', 'stadiumoreventvenue', 'teamhomestadium_inv', 'sportsteam', 'agentcontrols_inv', 'agent'], ['athlete', 'athletehomestadium', 'stadiumoreventvenue', 'athletehomestadium_inv', 'athlete', 'coachesinleague', 'sportsleague']]",athlete_lundqvist,athleteplaysinleague,sportsleague_mlb,-,4.511221959546674e-06
691,"[['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteledsportsteam', 'sportsteam', 'teamplaysagainstteam_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague']]",athlete_luol_deng,athleteplaysinleague,sportsleague_mlb,-,1.6712596107026911e-07
692,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_luther_hackman,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
693,"[['athlete', 'athleteplayssport', 'sport', 'teamplayssport_inv', 'sportsteam', 'teamplaysinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentcollaborateswithagent', 'agent'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'coachesinleague', 'sportsleague'], ['athlete', 'athleteplayssport', 'sport', 'athleteplayssport_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteplayssport', 'sport', 'sportusesstadium', 'stadiumoreventvenue', 'leaguestadiums_inv', 'sportsleague']]",athlete_madison_bumgarner,athleteplaysinleague,sportsleague_mlb,-,0.05026776343584061
694,"[['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'agentbelongstoorganization', 'organization'], ['athlete', 'athleteflyouttosportsteamposition', 'sportsteamposition', 'athleteflyouttosportsteamposition_inv', 'athlete', 'coachesinleague', 'sportsleague']]",athlete_magic_johnson,athleteplaysinleague,sportsleague_mlb,-,0.34030047059059143
